EQID,Mw,SoF,Dip,RJB,VS30,PGV_geo
192,4.9,S,82.0,64.98625369,709.0,0.087531263
304,4.5,N,45.0,150.6815726,270.0,0.029218373
724,4.5,N,40.0,47.35758676,415.0,0.124002309
162,4.8,R,37.0,100.7314583,200.0,0.228775376
644,4.8,S,82.0,90.9042374,205.0,0.118174662
580,4.6,S,79.0,85.69012635,329.0,0.014038689
576,4.5,S,89.0,151.0127099,514.0,0.021082457
138,4.5,S,74.0,64.18221142,369.0,0.131385201
351,5.0,N,29.0,195.4851968,460.0,0.027247899
8691,5.1,N,49.0,148.0,986.0,0.049749599
695,4.7,N,41.0,71.00576367,145.0,0.35725385
626,4.5,S,70.0,94.92619655,745.0,0.06606924
399,4.6,N,42.0,89.64682207,1080.0,0.019557328
9154,5.0,S,81.0,145.0,305.0,0.138442905
397,4.7,N,48.0,144.636727,567.0,0.025261498
517,4.6,S,86.0,48.30011607,481.0,0.186634201
712,4.5,N,55.0,67.23346997,369.0,0.025566035
439,5.3,N,34.0,20.39175623,234.0,4.28902384
105,5.1,N,49.0,64.81268454,561.0,0.108100274
601,5.0,N,30.0,103.8659276,328.0,0.504920381
145,5.0,N,41.0,68.14175979,323.0,0.103063908
8449,4.5,N,52.0,141.0,313.0,0.038926733
361,4.7,N,36.0,68.4740324,608.0,0.028044646
725,4.6,S,81.0,85.55853204,329.0,0.017564639
565,4.7,S,70.0,107.8347661,459.0,0.05468073
9221,4.5,S,83.0,175.0,539.0,0.012598368
329,4.5,N,45.0,33.99409369,439.0,0.081210685
667,4.5,S,85.0,50.61897037,660.0,0.071919731
329,4.5,N,45.0,21.04973654,208.0,0.178388932
379,5.2,S,79.0,21.99475956,207.0,1.345878248
100,4.9,S,47.0,135.8412776,348.0,0.015237443
235,4.9,N,44.0,99.50311336,403.0,0.335092601
352,5.0,N,51.0,120.3889287,894.0,0.041949129
8740,5.3,S,67.0,155.0,243.0,0.110889753
517,4.6,S,86.0,164.3142103,207.0,0.038658766
623,5.2,S,67.0,96.1654445,271.0,0.157248182
526,4.5,S,60.0,161.2631728,671.0,0.019869771
257,4.7,N,45.0,132.6932125,369.0,0.064497809
617,4.9,N,53.0,141.3014653,375.0,0.197192582
118,5.3,N,60.0,105.0197159,252.0,0.231068262
365,4.9,N,41.0,188.7447681,549.0,0.036447115
9021,4.5,R,27.0,140.0,494.0,0.011952651
679,5.2,S,71.0,181.310634,404.0,0.027463254
8569,5.3,N,56.0,62.0,955.0,0.227982871
8448,4.8,N,58.0,108.0,131.0,0.122851893
439,5.3,N,34.0,68.12688447,278.0,0.119310444
9221,4.5,S,83.0,182.0,376.0,0.017411818
9235,4.5,N,35.0,170.0,637.0,0.007573906
9227,5.1,N,45.0,51.0,233.0,0.334555427
501,4.7,S,69.0,110.1973822,450.0,0.021635335
184,4.6,S,90.0,69.63288002,403.0,0.017496963
457,5.0,S,77.0,132.930983,735.0,0.142397215
380,4.9,N,36.0,179.9508188,286.0,0.09675225
285,4.8,S,82.0,140.7072222,343.0,0.063311448
358,5.2,N,43.0,105.8894517,1141.0,0.256746935
388,4.6,N,55.0,144.2445855,301.0,0.032203401
675,4.7,R,55.0,84.8490697,463.0,0.051473844
601,5.0,N,30.0,167.4923458,488.0,0.134093499
255,4.8,S,81.0,19.48269028,429.0,0.391812422
8710,5.1,R,33.0,185.0,599.0,0.045978846
469,4.7,S,63.0,167.272891,311.0,0.037184202
8886,5.0,N,46.0,44.0,501.0,0.156251043
8444,4.8,N,57.0,72.0,387.0,0.183216432
358,5.2,N,43.0,71.06977125,430.0,0.313842473
542,4.7,N,27.0,88.87670047,323.0,0.068717187
717,4.7,N,55.0,76.27461995,875.0,0.029325047
714,4.6,N,55.0,80.56804629,307.0,0.023154807
419,4.5,N,44.0,77.73954549,307.0,0.030986861
9227,5.1,N,45.0,51.0,597.0,0.324260914
260,4.5,N,42.0,92.843735,709.0,0.014585837
127,4.7,S,49.0,106.8456931,460.0,0.015654586
235,4.9,N,44.0,85.65264954,836.0,0.087830542
419,4.5,N,44.0,110.7780667,301.0,0.043192885
379,5.2,S,79.0,73.70445633,745.0,0.528904498
285,4.8,S,82.0,95.10603395,460.0,0.099636631
319,4.6,N,50.0,145.1226128,196.0,0.028475531
743,4.7,N,47.0,113.5531639,371.0,0.023447656
643,4.7,S,80.0,67.39256091,470.0,0.169708691
743,4.7,N,47.0,75.66218748,827.0,0.078214046
601,5.0,N,30.0,123.1213727,462.0,0.045661938
522,4.7,N,36.0,78.88429105,294.0,0.020148267
8680,4.8,S,70.0,87.0,282.0,0.184225536
352,5.0,N,51.0,11.5721168,341.0,0.875595784
639,4.7,N,50.0,89.33112266,310.0,0.208664493
235,4.9,N,44.0,58.70762731,387.0,0.154965021
8674,5.2,N,39.0,139.0,534.0,0.060755231
623,5.2,S,67.0,152.6694681,391.0,0.102502224
213,5.1,N,27.0,166.4054551,345.0,0.04915541
9011,4.8,R,39.0,143.0,186.0,0.06959723
9152,4.6,N,55.0,72.0,484.0,0.039572042
623,5.2,S,67.0,69.8064957,273.0,0.350119711
127,4.7,S,49.0,26.65037552,273.0,0.125661184
615,4.5,S,72.0,128.5356709,444.0,0.023515992
26,5.3,S,57.0,29.57085109,282.0,1.111834511
558,4.7,S,62.0,187.1802474,314.0,0.026130816
543,4.8,N,41.0,98.71556605,695.0,0.028212976
546,4.8,S,87.0,58.60368253,335.0,0.168738292
9225,4.7,S,67.0,158.0,430.0,0.065170047
9140,4.9,N,39.0,61.0,484.0,0.19544207
68,4.5,S,83.0,145.6979126,305.0,0.066991923
46,5.3,N,45.0,103.0440302,371.0,0.328908932
326,5.3,N,45.0,150.0837176,745.0,0.056610903
399,4.6,N,42.0,106.8010521,236.0,0.025552551
9225,4.7,S,67.0,197.0,501.0,0.01666675
388,4.6,N,55.0,88.17419343,466.0,0.044423572
601,5.0,N,30.0,145.2836387,369.0,0.068387464
421,4.8,N,42.0,153.0556278,745.0,0.024180966
9201,4.6,N,53.0,99.0,501.0,0.052302851
8442,5.2,N,42.0,146.0,324.0,0.218796427
8607,5.2,N,43.0,156.0,234.0,0.198589217
617,4.9,N,53.0,58.012261,340.0,0.080698456
103,4.8,N,42.0,191.227957,193.0,0.051216459
238,4.5,N,55.0,32.39563453,207.0,0.100233569
260,4.5,N,42.0,112.2109984,500.0,0.019490484
225,4.8,N,38.0,61.3581424,696.0,0.033856041
8449,4.5,N,52.0,68.0,408.0,0.11399046
9241,4.5,S,69.0,12.0,907.0,0.459498499
235,4.9,N,44.0,143.1394231,324.0,0.116086658
213,5.1,N,27.0,63.74160787,198.0,0.486588231
61,4.7,S,48.0,120.5990326,402.0,0.057951573
568,4.6,S,53.0,139.6544017,330.0,0.042018724
235,4.9,N,44.0,80.77442574,366.0,0.252956339
536,4.7,S,89.0,112.2551885,747.0,0.053524348
418,5.0,N,34.0,146.1983049,599.0,0.020625713
710,4.9,N,28.0,68.51912464,145.0,0.529931439
647,4.6,N,35.0,51.12680832,278.0,0.075083354
647,4.6,N,35.0,64.83594532,248.0,0.135343685
352,5.0,N,51.0,95.5913202,269.0,0.158955507
255,4.8,S,81.0,144.1845573,321.0,0.070365027
628,5.0,S,46.0,103.2079175,489.0,0.045059932
60,5.2,S,70.0,160.9682346,192.0,0.155653131
542,4.7,N,27.0,178.2723428,558.0,0.011093001
8861,4.8,S,79.0,83.0,284.0,0.085415028
231,4.5,N,37.0,181.1383432,827.0,0.015956068
9239,4.5,R,80.0,167.0,271.0,0.037565963
469,4.7,S,63.0,67.0241713,293.0,0.132415833
529,4.5,S,81.0,81.09089661,444.0,0.020569028
558,4.7,S,62.0,148.0483279,415.0,0.051774443
8864,5.3,S,76.0,118.0,368.0,0.131630595
64,5.1,S,45.0,83.14138526,267.0,0.347282734
129,5.0,S,48.0,127.6357491,439.0,0.176981677
612,4.7,S,69.0,90.610955,695.0,0.049316905
172,4.6,S,72.0,54.94237965,404.0,0.183446281
562,4.8,S,89.0,196.6461629,426.0,0.048450519
145,5.0,N,41.0,152.7293564,358.0,0.067553417
688,4.7,N,53.0,70.45764963,459.0,0.119403641
623,5.2,S,67.0,134.9150002,354.0,0.287623843
260,4.5,N,42.0,127.5294119,366.0,0.017900268
260,4.5,N,42.0,109.0010582,595.0,0.015383313
118,5.3,N,60.0,184.8287034,875.0,0.010653767
278,4.5,N,44.0,126.0787756,519.0,0.050501839
8607,5.2,N,43.0,169.0,236.0,0.065417261
477,4.8,S,53.0,99.06184254,519.0,0.087248728
604,4.7,S,82.0,85.01482751,836.0,0.020569969
714,4.6,N,55.0,47.72052736,1141.0,0.037947644
9140,4.9,N,39.0,157.0,305.0,0.111670676
260,4.5,N,42.0,55.30090774,225.0,0.065737754
617,4.9,N,53.0,122.0196932,207.0,0.081948674
379,5.2,S,79.0,185.3252741,336.0,0.218974725
163,4.8,S,79.0,149.2182121,192.0,0.119839702
568,4.6,S,53.0,93.22832711,131.0,0.076810092
231,4.5,N,37.0,142.0718226,558.0,0.021232472
623,5.2,S,67.0,87.60018931,827.0,0.137468548
257,4.7,N,45.0,84.11634782,468.0,0.08006592
257,4.7,N,45.0,80.481794,1141.0,0.11281028
406,4.6,N,32.0,106.1883261,369.0,0.034596361
8725,4.6,S,77.0,121.0,358.0,0.11680424
8766,5.3,S,61.0,95.0,579.0,0.072946928
377,4.6,S,64.0,115.282312,229.0,0.094860951
309,5.4,N,44.0,150.2202288,249.0,0.130293038
9227,5.1,N,45.0,178.0,545.0,0.034929314
231,4.5,N,37.0,44.19006208,336.0,0.363218226
659,5.2,N,33.0,39.83917139,273.0,0.61701973
576,4.5,S,89.0,189.9061689,361.0,0.02286163
397,4.7,N,48.0,23.37167507,747.0,0.23501826
529,4.5,S,81.0,113.5767897,827.0,0.010774609
182,5.3,S,85.0,88.18473377,366.0,0.136965942
8854,4.6,N,40.0,135.0,873.0,0.010538267
9000,5.3,R,28.0,161.0,305.0,0.268467109
696,5.3,N,47.0,81.35499139,205.0,0.540715108
55,4.8,S,76.0,153.9503127,387.0,0.060379574
255,4.8,S,81.0,15.77045782,192.0,1.658666129
617,4.9,N,53.0,183.5021626,238.0,0.126553922
184,4.6,S,90.0,119.5222511,444.0,0.014964025
546,4.8,S,87.0,92.68442822,265.0,0.155965476
367,4.9,N,55.0,97.59002613,558.0,0.064185687
265,4.8,S,83.0,151.5184687,392.0,0.160366392
9221,4.5,S,83.0,99.0,501.0,0.058084204
8449,4.5,N,52.0,52.0,637.0,0.072237525
8710,5.1,R,33.0,65.0,290.0,0.094852259
477,4.8,S,53.0,52.5149873,317.0,0.327163684
508,4.8,N,50.0,34.26581774,477.0,0.080619149
360,4.6,N,47.0,127.1067242,986.0,0.024752646
562,4.8,S,89.0,103.1297313,654.0,0.061529051
8721,4.9,S,66.0,181.0,574.0,0.054193902
520,5.0,N,52.0,192.5857018,328.0,0.156173746
380,4.9,N,36.0,58.78965542,145.0,0.344366651
8878,4.6,N,53.0,68.0,1010.0,0.037475675
124,4.7,N,51.0,91.4209927,771.0,0.059809246
418,5.0,N,34.0,66.21501288,1080.0,0.10242906
327,4.6,N,43.0,143.5083547,683.0,0.070009896
412,4.8,N,35.0,38.21346261,323.0,0.248861786
743,4.7,N,47.0,75.03530177,196.0,0.253764271
739,4.5,S,82.0,141.2869702,530.0,0.006276974
8900,4.8,R,71.0,189.0,473.0,0.054424572
644,4.8,S,82.0,164.8682328,459.0,0.016396136
601,5.0,N,30.0,97.76712741,271.0,0.164408262
8740,5.3,S,67.0,102.0,432.0,0.307945502
223,4.5,S,54.0,35.26210512,286.0,0.10481499
103,4.8,N,42.0,190.5095853,282.0,0.067326844
696,5.3,N,47.0,51.16613224,894.0,0.164419371
8674,5.2,N,39.0,173.0,291.0,0.085895762
8721,4.9,S,66.0,171.0,248.0,0.101642651
480,4.6,S,57.0,149.4783798,637.0,0.021311035
8442,5.2,N,42.0,135.0,483.0,0.190519004
9161,4.8,R,72.0,85.0,499.0,0.080892825
330,4.7,N,52.0,143.6771668,196.0,0.094399927
109,5.2,S,85.0,36.68071348,481.0,0.297740696
671,4.7,S,88.0,94.85383755,579.0,0.025095927
172,4.6,S,72.0,124.5746694,366.0,0.015707173
110,4.9,S,69.0,174.9899682,282.0,0.018433047
8766,5.3,S,61.0,94.0,907.0,0.067923276
652,4.6,S,78.0,93.13249101,315.0,0.057862417
457,5.0,S,77.0,196.39586,709.0,0.06270836
379,5.2,S,79.0,67.74397391,131.0,0.79942794
435,4.7,N,41.0,103.5168355,369.0,0.029253919
311,5.2,N,42.0,105.4984995,328.0,0.185460422
9130,4.5,N,70.0,128.0,430.0,0.022612919
8440,4.8,N,46.0,76.0,532.0,0.191251462
184,4.6,S,90.0,37.92381698,315.0,0.110344181
439,5.3,N,34.0,109.5693396,813.0,0.039347154
520,5.0,N,52.0,181.933673,259.0,0.0496497
627,5.0,S,67.0,60.51239249,608.0,0.123978225
365,4.9,N,41.0,113.9691445,345.0,0.086743081
612,4.7,S,69.0,120.8591613,414.0,0.053122254
84,4.9,S,60.0,54.66665421,321.0,0.242559319
562,4.8,S,89.0,77.17162852,660.0,0.186013424
172,4.6,S,72.0,64.06258728,720.0,0.12118399
286,4.5,S,86.0,79.88162277,771.0,0.027922957
615,4.5,S,72.0,87.53574599,735.0,0.023293725
72,4.9,S,74.0,40.09465906,663.0,0.122386066
285,4.8,S,82.0,189.7089585,488.0,0.043499521
9236,4.7,S,57.0,181.0,521.0,0.014481845
617,4.9,N,53.0,175.3364102,1080.0,0.011806118
679,5.2,S,71.0,122.0309304,494.0,0.050878366
235,4.9,N,44.0,109.5763858,229.0,0.176530458
540,4.8,N,46.0,137.0381902,747.0,0.014531056
739,4.5,S,82.0,135.0890805,338.0,0.034518655
8609,4.9,N,36.0,160.0,236.0,0.032421326
361,4.7,N,36.0,60.69083113,875.0,0.098058596
526,4.5,S,60.0,77.52248115,654.0,0.030658064
326,5.3,N,45.0,79.17531192,193.0,0.427461334
121,4.5,S,83.0,74.0059468,884.0,0.006354326
238,4.5,N,55.0,85.04735088,131.0,0.050462813
205,4.6,S,56.0,139.0288447,901.0,0.013202436
285,4.8,S,82.0,70.38714826,196.0,0.191911698
627,5.0,S,67.0,94.1587987,313.0,0.282796947
604,4.7,S,82.0,151.6531374,391.0,0.024561057
9152,4.6,N,55.0,114.0,445.0,0.036825111
84,4.9,S,60.0,122.5890298,370.0,0.350154676
278,4.5,N,44.0,54.93685308,663.0,0.110182377
501,4.7,S,69.0,167.90241,273.0,0.076989369
630,4.6,S,87.0,127.0483188,444.0,0.025077414
365,4.9,N,41.0,76.33869959,336.0,0.200030025
531,4.6,N,39.0,158.2332602,356.0,0.052476752
8501,5.3,S,86.0,175.0,567.0,0.060919701
438,5.0,N,38.0,73.10670922,303.0,0.216782339
8449,4.5,N,52.0,132.0,906.0,0.020002116
628,5.0,S,46.0,176.1825252,440.0,0.091710533
522,4.7,N,36.0,76.83297519,345.0,0.032892294
186,4.5,S,90.0,34.66531239,429.0,0.008563468
416,5.3,N,38.0,66.80864337,466.0,0.158646627
397,4.7,N,48.0,154.0925713,248.0,0.0822672
524,5.2,S,86.0,134.0074751,416.0,0.114291707
352,5.0,N,51.0,153.7729151,304.0,0.204798499
615,4.5,S,72.0,29.70521529,407.0,0.164161363
647,4.6,N,35.0,29.5365887,466.0,0.190410651
293,5.0,R,49.0,167.7133095,303.0,0.090187864
223,4.5,S,54.0,49.96439024,272.0,0.022432699
360,4.6,N,47.0,72.97476629,771.0,0.028190775
582,4.6,S,70.0,100.8488793,376.0,0.079960017
163,4.8,S,79.0,12.58165681,224.0,1.51515633
562,4.8,S,89.0,103.5694054,579.0,0.053551911
9154,5.0,S,81.0,62.0,735.0,0.070077269
380,4.9,N,36.0,147.3460237,662.0,0.067658028
199,4.6,N,60.0,72.87872157,377.0,0.056980825
667,4.5,S,85.0,193.8811604,390.0,0.009672463
145,5.0,N,41.0,174.8102044,294.0,0.023920178
351,5.0,N,29.0,58.83212639,304.0,0.203980991
358,5.2,N,43.0,103.4361512,301.0,0.19867706
8442,5.2,N,42.0,116.0,340.0,0.12218728
129,5.0,S,48.0,47.73546263,430.0,0.17536401
365,4.9,N,41.0,22.42872862,229.0,1.296523073
601,5.0,N,30.0,110.7551325,415.0,0.242874365
743,4.7,N,47.0,64.18172503,745.0,0.21238067
8729,4.7,S,77.0,129.0,495.0,0.032504036
67,4.9,S,56.0,105.6103568,863.0,0.160943475
9130,4.5,N,70.0,77.0,484.0,0.021760193
183,4.9,S,90.0,35.02246214,315.0,0.058889599
352,5.0,N,51.0,43.91650112,271.0,0.145061461
172,4.6,S,72.0,52.61211358,283.0,0.159869525
105,5.1,N,49.0,183.4631976,836.0,0.037435922
9241,4.5,S,69.0,135.0,450.0,0.031878257
8861,4.8,S,79.0,69.0,435.0,0.23407226
246,4.7,S,82.0,63.09263665,215.0,0.141908844
223,4.5,S,54.0,68.97805277,348.0,0.045696789
388,4.6,N,55.0,170.0437289,344.0,0.013761893
610,4.5,S,85.0,31.56291506,907.0,0.126782926
667,4.5,S,85.0,52.73658396,450.0,0.191628662
55,4.8,S,76.0,92.14264704,459.0,0.235684574
354,5.0,R,38.0,151.1801571,350.0,0.020314247
646,4.7,S,77.0,71.23163485,329.0,0.016254006
126,4.5,S,67.0,119.4826409,414.0,0.014438705
286,4.5,S,86.0,63.46860443,300.0,0.093032486
400,4.6,N,42.0,33.53955466,219.0,0.045881035
627,5.0,S,67.0,140.3319075,307.0,0.061724188
522,4.7,N,36.0,25.94749054,477.0,0.16161266
265,4.8,S,83.0,132.3627807,372.0,0.116704825
358,5.2,N,43.0,135.7576231,894.0,0.047430123
322,4.6,N,51.0,170.1059359,555.0,0.029302163
529,4.5,S,81.0,117.7399488,145.0,0.04747164
412,4.8,N,35.0,28.98214612,948.0,0.153840162
612,4.7,S,69.0,85.37024101,196.0,0.122875917
457,5.0,S,77.0,134.5493318,860.0,0.061739619
311,5.2,N,42.0,152.7498158,695.0,0.045609554
8510,5.0,N,44.0,68.0,747.0,0.079559616
679,5.2,S,71.0,167.7578527,501.0,0.035351601
722,4.7,S,90.0,89.25640772,907.0,0.016673429
388,4.6,N,55.0,119.2376035,371.0,0.02506622
647,4.6,N,35.0,32.03033148,236.0,0.293849452
522,4.7,N,36.0,136.6052257,584.0,0.023574863
592,5.1,S,80.0,131.4463849,529.0,0.082140439
406,4.6,N,32.0,14.16798389,747.0,0.706706625
354,5.0,R,38.0,50.7310802,367.0,0.055150784
472,4.6,R,67.0,123.3831236,295.0,0.019645755
9225,4.7,S,67.0,131.0,347.0,0.079396122
8691,5.1,N,49.0,94.0,460.0,0.290060623
94,4.5,N,37.0,73.34177405,735.0,0.066526433
678,4.5,S,82.0,187.9889529,347.0,0.00778994
592,5.1,S,80.0,158.4524595,372.0,0.038523347
743,4.7,N,47.0,101.27951,948.0,0.03013745
8734,5.3,R,22.0,130.0,309.0,0.092271436
8691,5.1,N,49.0,78.0,1141.0,0.280488793
9201,4.6,N,53.0,114.0,374.0,0.037037763
9201,4.6,N,53.0,170.0,499.0,0.036138566
636,5.1,S,85.0,192.7467285,356.0,0.06634865
8643,4.5,N,44.0,179.0,567.0,0.007946611
524,5.2,S,86.0,111.376273,579.0,0.052710577
626,4.5,S,70.0,89.59792639,695.0,0.034941708
643,4.7,S,80.0,144.4747343,444.0,0.121709114
715,4.9,N,55.0,125.6397086,1080.0,0.006828819
454,4.6,N,37.0,122.8224438,630.0,0.025137148
419,4.5,N,44.0,42.54333035,732.0,0.018808658
130,4.8,S,79.0,26.13767211,390.0,0.09048467
8766,5.3,S,61.0,126.0,875.0,0.093207949
659,5.2,N,33.0,131.9619234,986.0,0.140260404
61,4.7,S,48.0,32.53439079,301.0,0.859054994
255,4.8,S,81.0,148.1348182,608.0,0.068304379
612,4.7,S,69.0,131.078032,343.0,0.080971067
83,4.5,S,58.0,62.7318498,296.0,0.088733414
9122,4.9,S,78.0,32.0,545.0,0.250035526
246,4.7,S,82.0,62.8190619,377.0,0.069764146
172,4.6,S,72.0,142.473831,671.0,0.047176357
623,5.2,S,67.0,114.463792,397.0,0.121994017
644,4.8,S,82.0,155.5846928,391.0,0.022597409
713,4.5,N,55.0,63.59484127,745.0,0.048432234
639,4.7,N,50.0,180.4011148,428.0,0.037161207
617,4.9,N,53.0,162.7608958,683.0,0.100384581
8630,4.8,S,73.0,136.0,873.0,0.01468581
639,4.7,N,50.0,112.1583742,374.0,0.049230237
121,4.5,S,83.0,39.74587676,380.0,0.015249271
361,4.7,N,36.0,67.72609219,459.0,0.059315551
8939,4.6,S,75.0,77.0,350.0,0.150678111
639,4.7,N,50.0,98.1939859,271.0,0.121315856
9224,4.7,N,59.0,63.0,338.0,0.092982887
612,4.7,S,69.0,174.4899146,488.0,0.017200847
8864,5.3,S,76.0,50.0,645.0,0.377402897
623,5.2,S,67.0,92.61019543,171.0,0.551733675
98,5.1,S,51.0,24.94141327,343.0,0.397485837
234,5.1,N,45.0,173.5563289,286.0,0.137351517
238,4.5,N,55.0,110.5090329,229.0,0.036659944
626,4.5,S,70.0,91.51458295,561.0,0.031434533
225,4.8,N,38.0,156.7634691,369.0,0.025251183
236,4.6,N,55.0,91.87797471,836.0,0.008341077
692,4.5,N,55.0,103.1988671,328.0,0.032983613
627,5.0,S,67.0,79.40545577,270.0,0.207687137
9209,4.8,N,60.0,30.0,965.0,0.345804112
8674,5.2,N,39.0,154.0,449.0,0.106485563
286,4.5,S,86.0,174.8186313,630.0,0.00934495
114,4.8,N,34.0,42.3216747,336.0,0.308631102
8501,5.3,S,86.0,84.0,948.0,0.071935864
421,4.8,N,42.0,145.3733713,303.0,0.09335942
192,4.9,S,82.0,192.0364121,639.0,0.046021167
592,5.1,S,80.0,191.7627899,186.0,0.032227559
329,4.5,N,45.0,93.41893509,574.0,0.029605548
322,4.6,N,51.0,110.4307117,286.0,0.083246733
9074,4.8,N,56.0,147.0,494.0,0.026922866
601,5.0,N,30.0,186.9081922,805.0,0.034125537
319,4.6,N,50.0,108.1294388,286.0,0.062656229
183,4.9,S,90.0,35.62332478,403.0,0.124125631
246,4.7,S,82.0,61.31983011,424.0,0.066961633
8729,4.7,S,77.0,93.0,284.0,0.033716911
358,5.2,N,43.0,134.7044354,304.0,0.292357894
379,5.2,S,79.0,69.27314007,836.0,0.327240553
469,4.7,S,63.0,110.3963753,271.0,0.048672852
473,4.8,N,61.0,83.54293429,445.0,0.041536823
678,4.5,S,82.0,17.04833586,579.0,0.303250411
8721,4.9,S,66.0,189.0,280.0,0.078830091
122,4.8,N,38.0,146.7470701,470.0,0.148426533
8448,4.8,N,58.0,122.0,415.0,0.041608724
521,4.6,N,79.0,77.06901354,294.0,0.010177618
8721,4.9,S,66.0,154.0,372.0,0.111754059
526,4.5,S,60.0,88.18473719,1380.0,0.015813365
148,4.6,S,75.0,14.14970715,315.0,0.390134357
377,4.6,S,64.0,92.2105805,444.0,0.124638421
309,5.4,N,44.0,128.578486,430.0,0.311336935
617,4.9,N,53.0,157.3432278,986.0,0.022089775
473,4.8,N,61.0,93.74934839,549.0,0.067469782
93,4.6,S,76.0,37.97750097,495.0,0.077335395
8852,5.4,N,40.0,185.0,345.0,0.087251586
416,5.3,N,38.0,28.37686747,948.0,0.496875115
639,4.7,N,50.0,87.18797359,221.0,0.105036083
504,4.9,S,60.0,37.73178897,387.0,0.924809729
524,5.2,S,86.0,170.4240654,567.0,0.056389673
278,4.5,N,44.0,70.85032372,373.0,0.028611374
421,4.8,N,42.0,139.3696541,462.0,0.071969096
127,4.7,S,49.0,76.50747345,875.0,0.007910278
591,4.5,S,81.0,101.8786884,863.0,0.041089715
8801,5.0,R,35.0,77.0,457.0,0.142162865
576,4.5,S,89.0,36.15415865,421.0,0.116280235
60,5.2,S,70.0,143.8427625,340.0,0.601568279
440,4.6,S,66.0,56.81157686,193.0,0.401862545
8501,5.3,S,86.0,142.0,236.0,0.10821018
285,4.8,S,82.0,62.75508546,300.0,0.162037295
627,5.0,S,67.0,106.0516905,293.0,0.27905543
8510,5.0,N,44.0,80.0,278.0,0.051844131
380,4.9,N,36.0,55.54519853,460.0,0.168954221
9238,4.6,S,76.0,131.0,372.0,0.017462466
565,4.7,S,70.0,105.5632132,304.0,0.098195947
327,4.6,N,43.0,173.7367445,300.0,0.018834318
255,4.8,S,81.0,181.3765106,361.0,0.033588962
8721,4.9,S,66.0,81.0,305.0,0.319799777
592,5.1,S,80.0,168.3345852,315.0,0.114989577
636,5.1,S,85.0,82.88309183,660.0,0.061080901
380,4.9,N,36.0,189.5051667,683.0,0.03463831
536,4.7,S,89.0,90.81700011,361.0,0.299492527
438,5.0,N,38.0,87.55094634,986.0,0.061039652
9224,4.7,N,59.0,59.0,460.0,0.133665095
9123,5.2,N,34.0,195.0,376.0,0.031812692
55,4.8,S,76.0,65.17205421,460.0,0.092255493
84,4.9,S,60.0,131.8816442,192.0,0.12170281
397,4.7,N,48.0,128.2065339,371.0,0.039885883
418,5.0,N,34.0,98.33488432,369.0,0.064597148
327,4.6,N,43.0,182.0402781,293.0,0.042273925
9201,4.6,N,53.0,22.0,440.0,0.543069598
352,5.0,N,51.0,75.4633899,358.0,0.095435338
623,5.2,S,67.0,139.8424719,301.0,0.130408532
309,5.4,N,44.0,175.1300435,238.0,0.10982549
368,4.9,N,55.0,26.36274617,207.0,0.099208592
61,4.7,S,48.0,82.99987159,412.0,0.152521818
9221,4.5,S,83.0,142.0,374.0,0.040628421
380,4.9,N,36.0,148.9607034,238.0,0.034700523
56,5.0,S,57.0,8.987006246,301.0,6.498757785
743,4.7,N,47.0,63.67420937,894.0,0.049584208
713,4.5,N,55.0,34.60680658,1141.0,0.036240137
135,4.9,S,86.0,24.64857937,671.0,0.115705316
8680,4.8,S,70.0,166.0,312.0,0.190800231
659,5.2,N,33.0,136.9129148,285.0,0.33465008
213,5.1,N,27.0,183.0426826,1113.0,0.036644927
8843,5.0,N,52.0,171.0,444.0,0.030562635
601,5.0,N,30.0,65.79153899,340.0,0.266548193
546,4.8,S,87.0,172.8729027,415.0,0.035879827
352,5.0,N,51.0,143.3734346,630.0,0.053973785
626,4.5,S,70.0,65.60532883,336.0,0.137660991
9000,5.3,R,28.0,40.0,688.0,0.576196979
9235,4.5,N,35.0,72.0,374.0,0.041503847
591,4.5,S,81.0,184.6424064,574.0,0.009946247
9236,4.7,S,57.0,178.0,528.0,0.008325802
9201,4.6,N,53.0,33.0,541.0,0.230234131
27,5.1,S,52.0,110.7262601,321.0,0.150881547
406,4.6,N,32.0,109.8700244,271.0,0.081534471
628,5.0,S,46.0,122.705838,543.0,0.108828706
8804,5.2,S,76.0,39.0,364.0,0.43228153
293,5.0,R,49.0,180.1229223,1747.0,0.013558117
55,4.8,S,76.0,87.78142102,561.0,0.088395632
329,4.5,N,45.0,76.22575969,347.0,0.044187594
8517,4.8,N,43.0,154.0,1010.0,0.007318275
517,4.6,S,86.0,77.82934602,654.0,0.046345837
9154,5.0,S,81.0,126.0,528.0,0.038258207
68,4.5,S,83.0,140.4126017,181.0,0.096666374
715,4.9,N,55.0,139.5476875,732.0,0.007020928
8852,5.4,N,40.0,120.0,328.0,0.199121423
627,5.0,S,67.0,122.0257817,207.0,0.069079745
121,4.5,S,83.0,58.63385923,338.0,0.020106723
358,5.2,N,43.0,81.68910865,415.0,0.223816384
184,4.6,S,90.0,82.71008133,225.0,0.047163417
477,4.8,S,53.0,170.8669892,391.0,0.059294636
457,5.0,S,77.0,66.09381771,555.0,0.309952684
311,5.2,N,42.0,73.89137875,483.0,0.211090151
9221,4.5,S,83.0,121.0,815.0,0.019983807
319,4.6,N,50.0,49.21540283,387.0,0.047985836
713,4.5,N,55.0,78.54506685,205.0,0.084066522
